"","name","SEQUENCE","same_scaff"
"113","ESC_BA1000AA_AS","NODE_24_length_44390_cov_23.1626_ID_47","EC_custom_tia_CU928161 EC_custom_papGII_DQ095216.1 EC_custom_papF_CU928161 EC_custom_papE_CU928161 EC_custom_papK_CU928161 EC_custom_papJ_CU928161 EC_custom_papD_CU928161 EC_custom_papC_CU928161 EC_custom_papH_CU928161 EC_custom_papA_CU928161 EC_custom_papB_CU928161 EC_custom_papI_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 ISfinder_Feb_2020_IS1203:U06468 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"114","ESC_BA1000AA_AS","NODE_26_length_33308_cov_15.4318_ID_51","card_mdtM ISfinder_Feb_2020_IS1F:X52538"
"115","ESC_BA1000AA_AS","NODE_3_length_368110_cov_15.5159_ID_5","card_marA"
"116","ESC_BA1000AA_AS","NODE_31_length_13719_cov_8.91907_ID_61","ISfinder_Feb_2020_ISEc10:NC_004431 plasmidfinder_Col156_1 vfdb_senB"
"117","ESC_BA1000AA_AS","NODE_34_length_10408_cov_20.6401_ID_67","ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_ISEc38:AJ303141"
"118","ESC_BA1000AA_AS","NODE_39_length_4855_cov_15.9814_ID_77","ISfinder_Feb_2020_ISEc20:NZ_AAJU01000001"
"119","ESC_BA1000AA_AS","NODE_4_length_360217_cov_15.2501_ID_7","card_tolC card_bacA card_acrS card_acrE card_acrF EC_custom_yeeT_|VFG1529 EC_custom_neuC_CP007275.1 EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"120","ESC_BA1000AA_AS","NODE_46_length_2116_cov_22.1256_ID_91","vfdb_papX"
"121","ESC_BA1000AA_AS","NODE_49_length_1870_cov_20.9927_ID_97","ISfinder_Feb_2020_IS100kyp:U59875"
"122","ESC_BA1000AA_AS","NODE_5_length_281834_cov_14.9828_ID_9","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"123","ESC_BA1000AA_AS","NODE_6_length_262591_cov_13.431_ID_11","EC_custom_usp_AB056439 ISfinder_Feb_2020_IS200C:NC_004431"
"124","ESC_BA1000AA_AS","NODE_7_length_229460_cov_16.5571_ID_13","card_Escherichia_coli_emrE EC_custom_irp2_(gi:386629711)|VFG034099 EC_custom_fyuA_Z35106.1 vfdb_tcpC vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"125","ESC_BA1000AA_AS","NODE_8_length_203896_cov_15.1341_ID_15","card_CRP card_mdtE card_mdtF card_gadW card_gadX EC_custom_gimB-marker_CP002167.1 vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"126","ESC_BA1000AA_AS","NODE_9_length_186051_cov_14.7325_ID_17","EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
"127","ESC_BA1242AA_AS","NODE_1_length_528815_cov_4.07604_ID_1","card_gadX card_gadW card_mdtF card_mdtE card_CRP EC_custom_VGI-1_tRNA_modification_GTPase_TrmE EC_custom_gimB-marker_CP002167.1 vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"128","ESC_BA1242AA_AS","NODE_11_length_159927_cov_3.85748_ID_21","card_acrD ISfinder_Feb_2020_IS1397:X92970 ISfinder_Feb_2020_IS621:NC_009800"
"129","ESC_BA1242AA_AS","NODE_12_length_158658_cov_3.76303_ID_23","ISfinder_Feb_2020_IS200C:NC_004431 vfdb_aslA"
"130","ESC_BA1242AA_AS","NODE_13_length_152970_cov_3.33939_ID_25","vfdb_fdeC vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE vfdb_vat"
"131","ESC_BA1242AA_AS","NODE_14_length_145205_cov_3.18065_ID_27","card_mdtH card_mdtG"
"132","ESC_BA1242AA_AS","NODE_15_length_140790_cov_3.10874_ID_29","card_H-NS EC_custom_sitA_(gi:91210366)|VFG012573"
"133","ESC_BA1242AA_AS","NODE_16_length_134401_cov_3.54748_ID_31","card_mdtN card_mdtO card_mdtP"
"134","ESC_BA1242AA_AS","NODE_17_length_129200_cov_4.10236_ID_33","card_cpxA"
"135","ESC_BA1242AA_AS","NODE_18_length_107646_cov_3.00919_ID_35","card_msbA vfdb_ompA"
"136","ESC_BA1242AA_AS","NODE_19_length_79265_cov_2.95389_ID_37","card_ugd card_mdtA card_mdtB EC_custom_yeeT_|VFG1529"
"137","ESC_BA1242AA_AS","NODE_2_length_506729_cov_3.11944_ID_3","card_Escherichia_coli_mdfA card_kdpE card_Escherichia_coli_acrA card_acrB card_Escherichia_coli_ampH ISfinder_Feb_2020_MITEEc1:U00096 vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"138","ESC_BA1242AA_AS","NODE_21_length_57105_cov_3.49484_ID_41","card_Escherichia_coli_emrE vfdb_tcpC"
"139","ESC_BA1242AA_AS","NODE_22_length_55607_cov_4.37157_ID_43","EC_custom_fimH_CP015076.1 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA vfdb_fimE vfdb_fimB"
"140","ESC_BA1242AA_AS","NODE_23_length_45870_cov_3.50029_ID_45","card_emrY card_emrK card_evgA card_evgS"
"141","ESC_BA1242AA_AS","NODE_24_length_43137_cov_4.53119_ID_47","EC_custom_papI_DQ095216.1 EC_custom_papB_CU928161 EC_custom_papA_CU928161 EC_custom_papH_CU928161 EC_custom_papC_CU928161 EC_custom_papD_CU928161 EC_custom_papJ_CU928161 EC_custom_papK_CU928161 EC_custom_papE_CU928161 EC_custom_papF_CU928161 EC_custom_papGII_CU928161 EC_custom_tia_CU928161 ISfinder_Feb_2020_IS1203:U06468 ISfinder_Feb_2020_ISEc48:ADUS01000070 vfdb_papI vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papE vfdb_papF vfdb_papG"
"142","ESC_BA1242AA_AS","NODE_25_length_40896_cov_3.83332_ID_49","card_eptA"
"143","ESC_BA1242AA_AS","NODE_3_length_415145_cov_3.27751_ID_5","card_emrB card_emrA card_emrR EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
"144","ESC_BA1242AA_AS","NODE_31_length_24608_cov_3.01745_ID_61","ISfinder_Feb_2020_IS100kyp:U59875 ISfinder_Feb_2020_ISEc20:NZ_AAJU01000001"
"145","ESC_BA1242AA_AS","NODE_33_length_19355_cov_1.88295_ID_65","EC_custom_irp2_(gi:386629711)|VFG034099 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2"
"146","ESC_BA1242AA_AS","NODE_35_length_18299_cov_3.15957_ID_69","EC_custom_fyuA_Z35106.1 vfdb_fyuA vfdb_ybtE vfdb_ybtT"
"147","ESC_BA1242AA_AS","NODE_36_length_16514_cov_4.6916_ID_71","ISfinder_Feb_2020_ISEc30:NC_011603"
"148","ESC_BA1242AA_AS","NODE_37_length_13578_cov_3.20375_ID_73","card_mdtM"
"149","ESC_BA1242AA_AS","NODE_38_length_12389_cov_3.74261_ID_75","EC_custom_yeeT_|VFG1529"
"150","ESC_BA1242AA_AS","NODE_39_length_9447_cov_3.8123_ID_77","ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_ISEc38:AJ303141"
"151","ESC_BA1242AA_AS","NODE_4_length_358472_cov_3.72471_ID_7","card_tolC card_bacA card_acrS card_acrE card_acrF EC_custom_yeeT_|VFG1529 EC_custom_neuC_CP007275.1 EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"152","ESC_BA1242AA_AS","NODE_42_length_7021_cov_4.26455_ID_83","EC_custom_iss_type1_pAPEC-O2-ColV"
"153","ESC_BA1242AA_AS","NODE_5_length_347412_cov_3.00254_ID_9","card_pmrF card_yojI card_baeR card_baeS"
"154","ESC_BA1242AA_AS","NODE_52_length_2124_cov_4.71659_ID_103","vfdb_papX"
"155","ESC_BA1242AA_AS","NODE_6_length_222373_cov_2.83725_ID_11","card_marA"
"156","ESC_BA1242AA_AS","NODE_66_length_770_cov_6.11176_ID_131","ISfinder_Feb_2020_IS1F:X52538"
"157","ESC_BA1242AA_AS","NODE_7_length_182283_cov_3.4019_ID_13","EC_custom_usp_AB056439"
"158","ESC_BA1242AA_AS","NODE_9_length_160449_cov_3.70482_ID_17","card_Escherichia_coli_ampC ISfinder_Feb_2020_ISEc40:NC_004431"
"159","ESC_BA1451AA_AS","NODE_1_length_754076_cov_6.22951_ID_1","card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA card_kdpE card_Escherichia_coli_mdfA card_msbA card_mdtG card_mdtH ISfinder_Feb_2020_MITEEc1:U00096 vfdb_entD vfdb_fepA vfdb_fes vfdb_entF vfdb_fepC vfdb_fepG vfdb_fepD vfdb_entS vfdb_fepB vfdb_entC vfdb_entE vfdb_entB vfdb_entA vfdb_ompA"
"160","ESC_BA1451AA_AS","NODE_10_length_174414_cov_7.30485_ID_19","EC_custom_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096"
"161","ESC_BA1451AA_AS","NODE_103_length_727_cov_128.3_ID_205","plasmidfinder_Col156_1"
"162","ESC_BA1451AA_AS","NODE_11_length_166437_cov_6.93482_ID_21","card_acrD card_evgS card_evgA card_emrK card_emrY"
"163","ESC_BA1451AA_AS","NODE_12_length_144880_cov_7.42522_ID_23","card_Escherichia_coli_ampC"
"164","ESC_BA1451AA_AS","NODE_14_length_121673_cov_8.44145_ID_27","EC_custom_fimH_CP015076.1 EC_custom_yeeT_|VFG1529 EC_custom_fecA_NC_000913.3 ISfinder_Feb_2020_IS1F:X52538 ISfinder_Feb_2020_ISSd1:M21947 ISfinder_Feb_2020_IS911:X17613 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA vfdb_fimE vfdb_fimB"
"165","ESC_BA1451AA_AS","NODE_15_length_114620_cov_6.5458_ID_29","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970"
"166","ESC_BA1451AA_AS","NODE_151_length_232_cov_115.768_ID_301","plasmidfinder_Col156_1"
"167","ESC_BA1451AA_AS","NODE_16_length_113405_cov_7.67278_ID_31","vfdb_aslA"
"168","ESC_BA1451AA_AS","NODE_17_length_84143_cov_14.5885_ID_33","EC_custom_traT_CP018978.1 ISfinder_Feb_2020_IS21:X14793 ISfinder_Feb_2020_ISEc53:HG941718 ISfinder_Feb_2020_ISShdy1:AIHI01000025 plasmidfinder_IncFII(29)_1_pUTI89 plasmidfinder_IncFIB(AP001918)_1"
"169","ESC_BA1451AA_AS","NODE_18_length_69025_cov_8.03307_ID_35","card_cpxA"
"170","ESC_BA1451AA_AS","NODE_19_length_67021_cov_5.90376_ID_37","card_H-NS"
"171","ESC_BA1451AA_AS","NODE_2_length_430553_cov_5.93348_ID_3","card_Escherichia_coli_emrE card_marA"
"172","ESC_BA1451AA_AS","NODE_22_length_50905_cov_9.25439_ID_43","ISfinder_Feb_2020_ISEc30:NC_011603"
"173","ESC_BA1451AA_AS","NODE_23_length_46650_cov_9.26696_ID_45","vfdb_fdeC vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE vfdb_vat"
"174","ESC_BA1451AA_AS","NODE_26_length_42209_cov_5.27072_ID_51","EC_custom_irp2_(gi:386629711)|VFG034099 EC_custom_fyuA_Z35106.1 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"175","ESC_BA1451AA_AS","NODE_29_length_27295_cov_9.2286_ID_57","EC_custom_tia_CU928161 EC_custom_papGII_DQ095216.1 EC_custom_papF_CU928161 EC_custom_papE_CU928161 EC_custom_papK_CU928161 EC_custom_papJ_CU928161 EC_custom_papD_CU928161 EC_custom_papC_CU928161 EC_custom_papH_CU928161 EC_custom_papA_CU928161 EC_custom_papB_CU928161 EC_custom_papI_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"176","ESC_BA1451AA_AS","NODE_3_length_404856_cov_6.18816_ID_5","card_mdtA card_mdtB card_mdtC card_baeS card_baeR card_yojI card_pmrF EC_custom_yeeT_|VFG1529 ISfinder_Feb_2020_ISEc1:L02370"
"177","ESC_BA1451AA_AS","NODE_33_length_21857_cov_8.09501_ID_65","EC_custom_sitA_(gi:91210366)|VFG012573"
"178","ESC_BA1451AA_AS","NODE_37_length_16335_cov_7.37123_ID_73","ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_ISEc38:AJ303141 ISfinder_Feb_2020_ISEc20:NZ_AAJU01000001"
"179","ESC_BA1451AA_AS","NODE_39_length_13086_cov_9.58685_ID_77","ISfinder_Feb_2020_IS1203:U06468"
"180","ESC_BA1451AA_AS","NODE_4_length_358890_cov_7.50068_ID_7","card_tolC card_bacA card_acrS card_acrE card_acrF EC_custom_yeeT_|VFG1529 EC_custom_neuC_CP007275.1 EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"181","ESC_BA1451AA_AS","NODE_43_length_10669_cov_11.5281_ID_85","EC_custom_merA_CP022086.1 ISfinder_Feb_2020_IS26:X00011"
"182","ESC_BA1451AA_AS","NODE_44_length_9416_cov_8.85495_ID_87","EC_custom_iss_type1_pAPEC-O2-ColV"
"183","ESC_BA1451AA_AS","NODE_49_length_6711_cov_15.9872_ID_97","vfdb_senB"
"184","ESC_BA1451AA_AS","NODE_5_length_268163_cov_7.96195_ID_9","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"185","ESC_BA1451AA_AS","NODE_58_length_4641_cov_90.4851_ID_115","plasmidfinder_Col440I_1"
"186","ESC_BA1451AA_AS","NODE_6_length_261458_cov_6.896_ID_11","EC_custom_usp_AB056439 ISfinder_Feb_2020_IS200C:NC_004431"
"187","ESC_BA1451AA_AS","NODE_63_length_3937_cov_17.7622_ID_125","plasmidfinder_Col156_1"
"188","ESC_BA1451AA_AS","NODE_7_length_246237_cov_7.94655_ID_13","card_CRP card_mdtE card_mdtF card_gadW card_gadX EC_custom_gimB-marker_CP002167.1 vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"189","ESC_BA1451AA_AS","NODE_72_length_2124_cov_10.7137_ID_143","vfdb_papX"
"190","ESC_BA1451AA_AS","NODE_74_length_1912_cov_116.527_ID_147","plasmidfinder_Col156_1"
"191","ESC_BA1451AA_AS","NODE_78_length_1870_cov_20.5662_ID_155","ISfinder_Feb_2020_IS100kyp:U59875"
"192","ESC_BA1451AA_AS","NODE_8_length_176247_cov_6.94489_ID_15","card_emrR card_emrA card_emrB"
"193","ESC_BA1451AA_AS","NODE_83_length_1458_cov_10.9252_ID_165","EC_custom_yeeT_|VFG1529"
"194","ESC_BA1451AA_AS","NODE_85_length_1427_cov_33.2021_ID_169","ISfinder_Feb_2020_IS4:J01733"
"195","ESC_BA1451AA_AS","NODE_9_length_174964_cov_7.5018_ID_17","card_eptA card_mdtN card_mdtO card_mdtP"
"196","ESC_BA2267AA_AS","NODE_1_length_630898_cov_5.0452_ID_1","card_tolC card_bacA card_acrS card_acrE card_acrF EC_custom_malX_AF081286.1:c2588-1008 EC_custom_neuC_CP007275.1 EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 ISfinder_Feb_2020_IS1A:X52534 ISfinder_Feb_2020_MITEEc1:U00096 vfdb_sfaB vfdb_sfaC vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"197","ESC_BA2267AA_AS","NODE_10_length_174203_cov_4.18588_ID_19","card_Escherichia_coli_acrA card_acrB card_Escherichia_coli_ampH"
"198","ESC_BA2267AA_AS","NODE_102_length_1443_cov_11.1635_ID_203","ISfinder_Feb_2020_ISEc45:NC_004431"
"199","ESC_BA2267AA_AS","NODE_103_length_1374_cov_4.1583_ID_205","EC_custom_yeeT_|VFG1529"
"200","ESC_BA2267AA_AS","NODE_11_length_129761_cov_5.64504_ID_21","card_cpxA"
"201","ESC_BA2267AA_AS","NODE_113_length_1123_cov_3.7749_ID_225","EC_custom_yeeT_|VFG1529"
"202","ESC_BA2267AA_AS","NODE_116_length_992_cov_8.03834_ID_231","EC_custom_iss_type1_pAPEC-O2-ColV"
"203","ESC_BA2267AA_AS","NODE_12_length_112540_cov_3.66924_ID_23","card_H-NS"
"204","ESC_BA2267AA_AS","NODE_125_length_768_cov_12.9637_ID_249","ISfinder_Feb_2020_IS1A:X52534"
"205","ESC_BA2267AA_AS","NODE_13_length_102905_cov_3.57153_ID_25","card_mdtG card_mdtH"
"206","ESC_BA2267AA_AS","NODE_14_length_100666_cov_4.12637_ID_27","vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"207","ESC_BA2267AA_AS","NODE_15_length_100086_cov_4.17582_ID_29","card_marA"
"208","ESC_BA2267AA_AS","NODE_16_length_90483_cov_3.44898_ID_31","card_Escherichia_coli_emrE"
"209","ESC_BA2267AA_AS","NODE_17_length_89153_cov_4.64939_ID_33","vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
"210","ESC_BA2267AA_AS","NODE_18_length_87356_cov_5.43194_ID_35","EC_custom_hek_|VFG1539 vfdb_sfaX"
"211","ESC_BA2267AA_AS","NODE_19_length_79391_cov_4.38215_ID_37","card_emrB card_emrA card_emrR"
"212","ESC_BA2267AA_AS","NODE_2_length_355026_cov_4.90845_ID_3","EC_custom_usp_AB056439 EC_custom_ibeA_AY248744.1 EC_custom_fimH_CP015076.1 EC_custom_yeeT_|VFG1529 ISfinder_Feb_2020_IS200C:NC_004431 vfdb_ibeA vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimE vfdb_fimB"
"213","ESC_BA2267AA_AS","NODE_20_length_78594_cov_5.79209_ID_39","vfdb_aslA"
"214","ESC_BA2267AA_AS","NODE_22_length_74119_cov_3.57512_ID_43","EC_custom_irp2_(gi:91211199)|VFG012549 EC_custom_fyuA_Z35106.1 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"215","ESC_BA2267AA_AS","NODE_23_length_72827_cov_4.0627_ID_45","card_kdpE"
"216","ESC_BA2267AA_AS","NODE_26_length_44794_cov_6.69782_ID_51","ISfinder_Feb_2020_ISKpn37:KU318421 vfdb_cnf1 vfdb_hlyD vfdb_hlyB vfdb_hlyA vfdb_hlyC"
"217","ESC_BA2267AA_AS","NODE_27_length_42632_cov_4.81209_ID_53","vfdb_sfaD vfdb_sfaE vfdb_sfaF vfdb_sfaG vfdb_sfaS vfdb_sfaH vfdb_sfaY"
"218","ESC_BA2267AA_AS","NODE_3_length_314518_cov_3.77248_ID_5","card_pmrF card_yojI card_baeR card_baeS card_mdtC card_mdtB card_mdtA"
"219","ESC_BA2267AA_AS","NODE_30_length_40619_cov_5.09825_ID_59","card_Escherichia_coli_emrE"
"220","ESC_BA2267AA_AS","NODE_31_length_38676_cov_4.42547_ID_61","card_ugd"
"221","ESC_BA2267AA_AS","NODE_32_length_37892_cov_8.38701_ID_63","plasmidfinder_IncFIB(AP001918)_1"
"222","ESC_BA2267AA_AS","NODE_39_length_31450_cov_7.36897_ID_77","ISfinder_Feb_2020_ISKpn26:NC_016845 ISfinder_Feb_2020_IS26:X00011"
"223","ESC_BA2267AA_AS","NODE_4_length_279239_cov_3.80125_ID_7","card_msbA card_Escherichia_coli_mdfA ISfinder_Feb_2020_MITEEc1:U00096 vfdb_ompA"
"224","ESC_BA2267AA_AS","NODE_44_length_28652_cov_3.87418_ID_87","ISfinder_Feb_2020_ISEc38:AJ303141 ISfinder_Feb_2020_ISEc20:NZ_AAJU01000001"
"225","ESC_BA2267AA_AS","NODE_46_length_22299_cov_6.81881_ID_91","EC_custom_papB_CU928161 EC_custom_papH_CU928161 EC_custom_papC_CU928161 EC_custom_papD_CU928161 EC_custom_papJ_CU928161 EC_custom_papK_CU928161 EC_custom_papF_CU928161 vfdb_papI vfdb_papB vfdb_papH vfdb_papC vfdb_papD vfdb_papJ vfdb_papK vfdb_papF"
"226","ESC_BA2267AA_AS","NODE_47_length_19776_cov_7.98177_ID_93","EC_custom_traT_CP018978.1"
"227","ESC_BA2267AA_AS","NODE_5_length_267275_cov_5.58533_ID_9","EC_custom_VGI-1_tRNA_modification_GTPase_TrmE"
"228","ESC_BA2267AA_AS","NODE_54_length_14364_cov_9.59104_ID_107","ISfinder_Feb_2020_ISEc10:NC_004431 plasmidfinder_Col156_1 vfdb_senB"
"229","ESC_BA2267AA_AS","NODE_57_length_11533_cov_4.37419_ID_113","EC_custom_sitA_(gi:91210366)|VFG012573"
"230","ESC_BA2267AA_AS","NODE_58_length_10303_cov_5.50675_ID_115","vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"231","ESC_BA2267AA_AS","NODE_6_length_236953_cov_4.16777_ID_11","card_acrD card_evgS card_evgA card_emrK card_emrY"
"232","ESC_BA2267AA_AS","NODE_60_length_9808_cov_4.69699_ID_119","ISfinder_Feb_2020_ISEc13:DQ388534"
"233","ESC_BA2267AA_AS","NODE_61_length_9648_cov_6.95005_ID_121","EC_custom_eitD_AY545598.5 EC_custom_eitC_AY545598.5 EC_custom_eitB_AY545598.5 EC_custom_eitA_KU695535.1"
"234","ESC_BA2267AA_AS","NODE_7_length_207654_cov_6.0391_ID_13","card_Escherichia_coli_ampC card_eptA card_mdtN card_mdtO card_mdtP"
"235","ESC_BA2267AA_AS","NODE_8_length_203912_cov_5.41676_ID_15","card_CRP card_mdtE card_mdtF card_gadW card_gadX EC_custom_gimB-marker_CP002167.1 vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"236","ESC_BA2267AA_AS","NODE_80_length_3116_cov_5.07442_ID_159","ISfinder_Feb_2020_IS682:NC_002695"
"237","ESC_BA2267AA_AS","NODE_86_length_2131_cov_19.7076_ID_171","ISfinder_Feb_2020_IS21:X14793"
"238","ESC_BA2267AA_AS","NODE_97_length_1663_cov_4.43308_ID_193","ISfinder_Feb_2020_IS1397:X92970"
"239","ESC_BA2574AA_AS","NODE_1_length_658396_cov_7.97711_ID_1","card_acrD card_evgS card_evgA card_emrK card_emrY card_pmrF card_yojI card_baeR card_baeS card_mdtC card_mdtB card_mdtA ISfinder_Feb_2020_IS1397:X92970 ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_ISEc1:L02370"
"240","ESC_BA2574AA_AS","NODE_10_length_171790_cov_7.54048_ID_19","card_Escherichia_coli_mdfA ISfinder_Feb_2020_MITEEc1:U00096"
"241","ESC_BA2574AA_AS","NODE_11_length_171574_cov_7.86721_ID_21","card_Escherichia_coli_acrA card_acrB card_Escherichia_coli_ampH"
"242","ESC_BA2574AA_AS","NODE_12_length_166374_cov_7.83127_ID_23","card_marA"
"243","ESC_BA2574AA_AS","NODE_14_length_154758_cov_8.18538_ID_27","card_Escherichia_coli_emrE EC_custom_irp2_(gi:386629711)|VFG034099 EC_custom_fyuA_Z35106.1 vfdb_tcpC vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"244","ESC_BA2574AA_AS","NODE_15_length_129198_cov_8.62821_ID_29","card_cpxA"
"245","ESC_BA2574AA_AS","NODE_16_length_121976_cov_9.00457_ID_31","vfdb_vat vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
"246","ESC_BA2574AA_AS","NODE_17_length_113189_cov_8.32757_ID_33","vfdb_aslA"
"247","ESC_BA2574AA_AS","NODE_18_length_111223_cov_8.13598_ID_35","card_H-NS EC_custom_sitA_(gi:91210366)|VFG012573"
"248","ESC_BA2574AA_AS","NODE_2_length_359540_cov_8.622_ID_3","card_tolC card_bacA card_acrS card_acrE card_acrF EC_custom_yeeT_|VFG1529 EC_custom_neuC_CP007275.1 EC_custom_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"249","ESC_BA2574AA_AS","NODE_20_length_101069_cov_7.81667_ID_39","vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"250","ESC_BA2574AA_AS","NODE_21_length_87603_cov_8.92475_ID_41","EC_custom_malX_AF081286.1:c2588-1008"
"251","ESC_BA2574AA_AS","NODE_22_length_87440_cov_6.96919_ID_43","EC_custom_traT_CP018978.1 ISfinder_Feb_2020_IS26:X00011 ISfinder_Feb_2020_IS21:X14793 ISfinder_Feb_2020_ISEc53:HG941718 plasmidfinder_IncFII(29)_1_pUTI89 plasmidfinder_IncFIB(AP001918)_1"
"252","ESC_BA2574AA_AS","NODE_23_length_84775_cov_8.21717_ID_45","ISfinder_Feb_2020_MITEEc1:U00096"
"253","ESC_BA2574AA_AS","NODE_25_length_72623_cov_7.85588_ID_49","card_kdpE"
