"","name","SEQUENCE","same_scaff"
"136","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_2_length_426013_cov_5.244120","EC_custom_Feb_2020_irp2_(gi:117624162)|VFG012550 EC_custom_Feb_2020_fyuA_Z35106.1 ISfinder_Feb_2020_ISEc38:AJ303141 ISfinder_Feb_2020_IS150:X07037 card_Escherichia_coli_emrE ecoh_fliC-H7 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"137","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_20_length_84593_cov_5.403411","card_H-NS"
"138","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_21_length_68979_cov_8.421255","EC_custom_Feb_2020_traT_CP018978.1 ISfinder_Feb_2020_ISEc32:NC_011747 vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"139","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_24_length_54681_cov_7.189848","ISfinder_Feb_2020_IS1203:U06468 ISfinder_Feb_2020_ISEc48:ADUS01000070 ISfinder_Feb_2020_ISEc45:NC_004431"
"140","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_28_length_50324_cov_6.359329","ISfinder_Feb_2020_ISEc30:NC_011603"
"141","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_3_length_322020_cov_5.384997","card_tolC card_bacA card_acrS card_acrE card_acrF"
"142","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_30_length_36792_cov_5.858074","ISfinder_Feb_2020_IS4:J01733"
"143","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_31_length_35862_cov_5.998965","EC_custom_Feb_2020_neuC_CP007275.1 EC_custom_Feb_2020_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"144","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_35_length_23700_cov_10.272161","EC_custom_Feb_2020_etsA_KU578032 EC_custom_Feb_2020_ompT_HM210637.1 EC_custom_Feb_2020_hylF_CP000836.1 ISfinder_Feb_2020_IS629:X51586 plasmidfinder_IncFIB(AP001918)_1"
"145","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_36_length_19473_cov_10.029336","EC_custom_Feb_2020_iucD_AY545598.5 EC_custom_Feb_2020_iutA_KU578032.1 ISfinder_Feb_2020_IS1S:M37615 vfdb_iucA vfdb_iucB vfdb_iucC vfdb_iucD"
"146","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_37_length_17191_cov_6.839227","EC_custom_Feb_2020_tia_CU928161 EC_custom_Feb_2020_papGII_DQ095216.1 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papI_DQ095216.1 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"147","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_39_length_14375_cov_8.205623","ISfinder_Feb_2020_IS3:X02311 ISfinder_Feb_2020_IS100kyp:U59875"
"148","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_4_length_320858_cov_5.864145","ISfinder_Feb_2020_IS1S:M37615 ISfinder_Feb_2020_IS2:M18426 card_Escherichia_coli_ampC vfdb_papX vfdb_fdeC vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE vfdb_vat"
"149","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_41_length_13918_cov_6.127689","EC_custom_Feb_2020_fecA_NC_000913.3 ISfinder_Feb_2020_IS911:X17613"
"150","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_43_length_11813_cov_9.874466","EC_custom_Feb_2020_cvi_AY545598.5 EC_custom_Feb_2020_cvaC_X57525.1 EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaA_AY545598.5"
"151","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_45_length_10685_cov_6.186022","card_Escherichia_coli_ampH"
"152","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_46_length_10635_cov_9.376283","ISfinder_Feb_2020_ISEc23:[]"
"153","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_5_length_284660_cov_5.664803","EC_custom_Feb_2020_gimB-marker_CP002167.1 card_CRP card_mdtE card_mdtF card_gadW card_gadX card_marA vfdb_chuS vfdb_chuA vfdb_chuT vfdb_chuW vfdb_chuX vfdb_chuY vfdb_chuU vfdb_chuV"
"154","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_50_length_6704_cov_7.451540","card_tet(B)"
"155","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_55_length_4403_cov_6.465517","ISfinder_Feb_2020_ISSd1:M21947"
"156","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_7_length_265838_cov_5.635886","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008 card_emrR card_emrA card_emrB"
"157","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_70_length_1667_cov_7.901028","EC_custom_Feb_2020_yeeT_|VFG1529"
"158","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_75_length_1282_cov_87.822374","ISfinder_Feb_2020_IS10R:J01829"
"159","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_8_length_250605_cov_5.466111","EC_custom_Feb_2020_usp_AB056439 EC_custom_Feb_2020_fimH_CP015076.1 EC_custom_Feb_2020_yeeT_|VFG1529 ISfinder_Feb_2020_IS200C:NC_004431 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA vfdb_fimE vfdb_fimB"
"160","ESC_GB6943AA_AS","ESC_GB6943AA_AS_NODE_9_length_232239_cov_5.263566","EC_custom_Feb_2020_yeeT_|VFG1529 card_baeR card_baeS card_mdtC card_mdtB card_mdtA card_ugd ecoh_wzx-O1 ecoh_wzy-O1"
"161","ESC_HA6332AA_AS","NODE_1_length_491049_cov_10.5092_ID_1","EC_custom_Feb_2020_irp2_(gi:117624162)|VFG012550 EC_custom_Feb_2020_fyuA_Z35106.1 ISfinder_Feb_2020_ISEc38:AJ303141 card_marA card_Escherichia_coli_emrE ecoh_fliC-H7 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"162","ESC_HA6332AA_AS","NODE_10_length_203930_cov_11.3163_ID_19","EC_custom_Feb_2020_gimB-marker_CP002167.1 card_gadX card_gadW card_mdtF card_mdtE card_CRP vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"163","ESC_HA6332AA_AS","NODE_11_length_178272_cov_11.4615_ID_21","EC_custom_Feb_2020_yeeT_|VFG1529 card_eptA card_mdtN card_mdtO card_mdtP"
"164","ESC_HA6332AA_AS","NODE_13_length_161153_cov_11.0602_ID_25","card_Escherichia_coli_ampC"
"165","ESC_HA6332AA_AS","NODE_14_length_141693_cov_11.2001_ID_27","EC_custom_Feb_2020_usp_AB056439"
"166","ESC_HA6332AA_AS","NODE_15_length_129450_cov_11.2449_ID_29","card_cpxA"
"167","ESC_HA6332AA_AS","NODE_18_length_97911_cov_12.2872_ID_35","plasmidfinder_p0111_1"
"168","ESC_HA6332AA_AS","NODE_19_length_85384_cov_11.384_ID_37","vfdb_aslA"
"169","ESC_HA6332AA_AS","NODE_2_length_424657_cov_10.9619_ID_3","EC_custom_Feb_2020_yeeT_|VFG1529 card_ugd card_mdtA card_mdtB card_mdtC card_baeS card_baeR card_yojI card_pmrF ecoh_wzy-O1 ecoh_wzx-O1"
"170","ESC_HA6332AA_AS","NODE_20_length_84884_cov_10.3846_ID_39","card_H-NS"
"171","ESC_HA6332AA_AS","NODE_24_length_51019_cov_12.0348_ID_47","ISfinder_Feb_2020_ISEc30:NC_011603"
"172","ESC_HA6332AA_AS","NODE_25_length_47640_cov_15.2651_ID_49","EC_custom_Feb_2020_traT_CP018978.1 plasmidfinder_IncFIC(FII)_1"
"173","ESC_HA6332AA_AS","NODE_3_length_410545_cov_10.7547_ID_5","ISfinder_Feb_2020_MITEEc1:U00096 card_mdtH card_mdtG card_msbA card_Escherichia_coli_mdfA vfdb_ompA"
"174","ESC_HA6332AA_AS","NODE_32_length_28972_cov_14.9941_ID_63","EC_custom_Feb_2020_etsA_KU578032 EC_custom_Feb_2020_ompT_HM210637.1 EC_custom_Feb_2020_hylF_CP000836.1 plasmidfinder_IncFIB(AP001918)_1"
"175","ESC_HA6332AA_AS","NODE_34_length_27307_cov_12.3249_ID_67","EC_custom_Feb_2020_yeeT_|VFG1529 EC_custom_Feb_2020_neuC_CP007275.1 EC_custom_Feb_2020_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL"
"176","ESC_HA6332AA_AS","NODE_36_length_23366_cov_12.0675_ID_71","ISfinder_Feb_2020_ISSd1:M21947"
"177","ESC_HA6332AA_AS","NODE_38_length_21615_cov_11.7412_ID_75","ISfinder_Feb_2020_IS1203:U06468 ISfinder_Feb_2020_ISEc48:ADUS01000070"
"178","ESC_HA6332AA_AS","NODE_39_length_21591_cov_14.6251_ID_77","EC_custom_Feb_2020_cvaC_X57525.1 EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaA_AY545598.5 vfdb_iroN vfdb_iroE vfdb_iroD vfdb_iroC vfdb_iroB"
"179","ESC_HA6332AA_AS","NODE_4_length_387119_cov_11.3403_ID_7","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008 EC_custom_Feb_2020_tia_CU928161 EC_custom_Feb_2020_papGII_DQ095216.1 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papI_DQ095216.1 ISfinder_Feb_2020_MITEEc1:U00096 card_emrR card_emrA card_emrB vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"180","ESC_HA6332AA_AS","NODE_40_length_18176_cov_11.6699_ID_79","EC_custom_Feb_2020_fecA_NC_000913.3 ISfinder_Feb_2020_IS911:X17613 ISfinder_Feb_2020_IS1F:X52538"
"181","ESC_HA6332AA_AS","NODE_42_length_15859_cov_11.3021_ID_83","EC_custom_Feb_2020_yeeT_|VFG1529"
"182","ESC_HA6332AA_AS","NODE_43_length_14402_cov_14.3055_ID_85","EC_custom_Feb_2020_eitD_AY545598.5 EC_custom_Feb_2020_eitC_AY545598.5 EC_custom_Feb_2020_eitB_AY545598.5 EC_custom_Feb_2020_eitA_AY545598.5 ISfinder_Feb_2020_IS30:X00792"
"183","ESC_HA6332AA_AS","NODE_45_length_12838_cov_15.3359_ID_89","EC_custom_Feb_2020_iucD_AY545598.5 EC_custom_Feb_2020_iutA_KU578032.1 vfdb_iucA vfdb_iucB vfdb_iucC vfdb_iucD"
"184","ESC_HA6332AA_AS","NODE_5_length_333753_cov_11.2376_ID_9","card_tolC card_bacA card_acrS card_acrE card_acrF vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"185","ESC_HA6332AA_AS","NODE_56_length_7293_cov_11.4564_ID_111","ISfinder_Feb_2020_ISEc23:[]"
"186","ESC_HA6332AA_AS","NODE_6_length_264374_cov_10.9621_ID_11","ISfinder_Feb_2020_IS621:NC_009800 ISfinder_Feb_2020_IS1397:X92970 card_emrY card_emrK card_evgA card_evgS card_acrD"
"187","ESC_HA6332AA_AS","NODE_60_length_6667_cov_11.884_ID_119","card_tet(B)"
"188","ESC_HA6332AA_AS","NODE_61_length_6188_cov_11.0551_ID_121","ISfinder_Feb_2020_IS150:X07037"
"189","ESC_HA6332AA_AS","NODE_63_length_5479_cov_13.7885_ID_125","EC_custom_Feb_2020_yeeT_|VFG1529"
"190","ESC_HA6332AA_AS","NODE_7_length_263464_cov_11.0873_ID_13","card_Escherichia_coli_ampH card_acrB card_Escherichia_coli_acrA vfdb_yagV/ecpE vfdb_yagW/ecpD vfdb_yagX/ecpC vfdb_yagY/ecpB vfdb_yagZ/ecpA vfdb_ykgK/ecpR vfdb_fdeC"
"191","ESC_HA6332AA_AS","NODE_72_length_3540_cov_21.4294_ID_143","plasmidfinder_Col156_1"
"192","ESC_HA6332AA_AS","NODE_79_length_2639_cov_74.2016_ID_157","ISfinder_Feb_2020_ISSso4:NC_007385"
"193","ESC_HA6332AA_AS","NODE_8_length_210720_cov_11.3865_ID_15","EC_custom_Feb_2020_yeeT_|VFG1529 EC_custom_Feb_2020_fimH_CP015076.1 ISfinder_Feb_2020_IS200C:NC_004431 vfdb_fimB vfdb_fimE vfdb_fimA vfdb_fimI vfdb_fimC vfdb_fimD vfdb_fimF vfdb_fimG vfdb_fimH"
"194","ESC_HA6332AA_AS","NODE_80_length_2633_cov_14.2842_ID_159","EC_custom_Feb_2020_cvi_AY545598.5"
"195","ESC_HA6332AA_AS","NODE_81_length_2140_cov_10.9839_ID_161","vfdb_papX"
"196","ESC_HA6332AA_AS","NODE_87_length_1637_cov_26.1932_ID_173","ISfinder_Feb_2020_ISEc45:NC_004431"
"197","ESC_HA6332AA_AS","NODE_88_length_1622_cov_97.9609_ID_175","plasmidfinder_Col(MG828)_1"
"198","ESC_HA6332AA_AS","NODE_9_length_205630_cov_11.0429_ID_17","card_kdpE vfdb_entD vfdb_fepA vfdb_fes vfdb_entF vfdb_fepC vfdb_fepG vfdb_fepD vfdb_entS vfdb_fepB vfdb_entC vfdb_entE vfdb_entB vfdb_entA"
"199","ESC_HA6332AA_AS","NODE_96_length_1282_cov_85.0419_ID_191","ISfinder_Feb_2020_IS10R:J01829"
"200","ESC_HA6332AA_AS","NODE_97_length_1259_cov_26.6658_ID_193","ISfinder_Feb_2020_ISEc17:DQ388534"
"201","ESC_HA6342AA_AS","NODE_1_length_687714_cov_11.4641_ID_1","EC_custom_Feb_2020_yeeT_|VFG1529 ISfinder_Feb_2020_IS1397:X92970 ISfinder_Feb_2020_IS621:NC_009800 card_acrD card_evgS card_evgA card_emrK card_emrY card_pmrF card_yojI card_baeR card_baeS card_mdtC card_mdtB card_mdtA card_ugd ecoh_wzx-O1 ecoh_wzy-O1"
"202","ESC_HA6342AA_AS","NODE_101_length_1282_cov_109.053_ID_201","ISfinder_Feb_2020_IS10R:J01829"
"203","ESC_HA6342AA_AS","NODE_103_length_1264_cov_21.8102_ID_205","ISfinder_Feb_2020_ISSd1:M21947"
"204","ESC_HA6342AA_AS","NODE_104_length_1258_cov_24.9598_ID_207","ISfinder_Feb_2020_IS3:X02311"
"205","ESC_HA6342AA_AS","NODE_105_length_1182_cov_23.6285_ID_209","EC_custom_Feb_2020_yeeT_|VFG1529"
"206","ESC_HA6342AA_AS","NODE_118_length_820_cov_36.7278_ID_235","ISfinder_Feb_2020_IS26:X00011"
"207","ESC_HA6342AA_AS","NODE_12_length_144905_cov_11.4628_ID_23","card_Escherichia_coli_ampC"
"208","ESC_HA6342AA_AS","NODE_13_length_143587_cov_11.0113_ID_25","card_marA"
"209","ESC_HA6342AA_AS","NODE_14_length_129423_cov_11.4582_ID_27","card_cpxA"
"210","ESC_HA6342AA_AS","NODE_15_length_113421_cov_11.4782_ID_29","vfdb_aslA"
"211","ESC_HA6342AA_AS","NODE_16_length_84884_cov_11.103_ID_31","card_H-NS"
"212","ESC_HA6342AA_AS","NODE_17_length_82966_cov_12.2229_ID_33","plasmidfinder_IncB/O/K/Z_2"
"213","ESC_HA6342AA_AS","NODE_19_length_60781_cov_11.1583_ID_37","EC_custom_Feb_2020_yeeT_|VFG1529 vfdb_fdeC vfdb_ykgK/ecpR vfdb_yagZ/ecpA vfdb_yagY/ecpB vfdb_yagX/ecpC vfdb_yagW/ecpD vfdb_yagV/ecpE vfdb_vat"
"214","ESC_HA6342AA_AS","NODE_2_length_628634_cov_11.1954_ID_3","ISfinder_Feb_2020_MITEEc1:U00096 card_kdpE card_Escherichia_coli_mdfA card_msbA card_mdtG card_mdtH vfdb_entD vfdb_fepA vfdb_fes vfdb_entF vfdb_fepC vfdb_fepG vfdb_fepD vfdb_entS vfdb_fepB vfdb_entC vfdb_entE vfdb_entB vfdb_entA vfdb_ompA"
"215","ESC_HA6342AA_AS","NODE_22_length_49328_cov_12.163_ID_43","ISfinder_Feb_2020_IS2:M18426"
"216","ESC_HA6342AA_AS","NODE_23_length_37977_cov_12.9793_ID_45","EC_custom_Feb_2020_cvaA_AY545598.5 EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaC_X57525.1 EC_custom_Feb_2020_cvi_AY545598.5 EC_custom_Feb_2020_intI1_HQ730118.1 card_dfrA5 card_sul1 vfdb_iroB vfdb_iroC vfdb_iroD vfdb_iroE vfdb_iroN"
"217","ESC_HA6342AA_AS","NODE_26_length_35105_cov_11.6696_ID_51","ISfinder_Feb_2020_ISEc30:NC_011603"
"218","ESC_HA6342AA_AS","NODE_3_length_360668_cov_11.4209_ID_5","EC_custom_Feb_2020_yeeT_|VFG1529 EC_custom_Feb_2020_neuC_CP007275.1 EC_custom_Feb_2020_kpsMT(II)_K2:CP000468.1:|APEC-O1|3376659-3378102 card_tolC card_bacA card_acrS card_acrE card_acrF vfdb_kpsD vfdb_kpsT vfdb_kpsM vfdb_gspM vfdb_gspL vfdb_gspK vfdb_gspJ vfdb_gspI vfdb_gspH vfdb_gspG vfdb_gspF vfdb_gspE vfdb_gspD vfdb_gspC"
"219","ESC_HA6342AA_AS","NODE_33_length_23004_cov_13.252_ID_65","EC_custom_Feb_2020_etsA_KU578032 EC_custom_Feb_2020_ompT_HM210637.1 EC_custom_Feb_2020_hylF_CP000836.1 ISfinder_Feb_2020_IS629:X51586 plasmidfinder_IncFIB(AP001918)_1"
"220","ESC_HA6342AA_AS","NODE_34_length_22450_cov_12.9737_ID_67","EC_custom_Feb_2020_traT_CP018978.1 EC_custom_Feb_2020_merA_CP022086.1 ISfinder_Feb_2020_IS4321R:U67194 plasmidfinder_IncFII_1"
"221","ESC_HA6342AA_AS","NODE_35_length_21615_cov_11.1866_ID_69","ISfinder_Feb_2020_IS1203:U06468 ISfinder_Feb_2020_ISEc48:ADUS01000070"
"222","ESC_HA6342AA_AS","NODE_37_length_17670_cov_11.7305_ID_73","EC_custom_Feb_2020_tia_CU928161 EC_custom_Feb_2020_papGII_DQ095216.1 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papI_DQ095216.1 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"223","ESC_HA6342AA_AS","NODE_38_length_16114_cov_12.8091_ID_75","ISfinder_Feb_2020_ISEc32:NC_011747"
"224","ESC_HA6342AA_AS","NODE_4_length_360054_cov_11.5147_ID_7","EC_custom_Feb_2020_malX_AF081286.1:c2588-1008 ISfinder_Feb_2020_MITEEc1:U00096 card_emrR card_emrA card_emrB"
"225","ESC_HA6342AA_AS","NODE_40_length_15189_cov_11.8247_ID_79","EC_custom_Feb_2020_fecA_NC_000913.3 ISfinder_Feb_2020_IS1F:X52538"
"226","ESC_HA6342AA_AS","NODE_41_length_14894_cov_11.5172_ID_81","ISfinder_Feb_2020_ISEc31:NC_011751"
"227","ESC_HA6342AA_AS","NODE_42_length_12606_cov_13.3745_ID_83","EC_custom_Feb_2020_iucD_AY545598.5 EC_custom_Feb_2020_iutA_KU578032.1 vfdb_iucA vfdb_iucB vfdb_iucC vfdb_iucD"
"228","ESC_HA6342AA_AS","NODE_44_length_10850_cov_13.4331_ID_87","ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_ISEc23:[]"
"229","ESC_HA6342AA_AS","NODE_46_length_10345_cov_10.9919_ID_91","ISfinder_Feb_2020_IS100kyp:U59875"
"230","ESC_HA6342AA_AS","NODE_5_length_352179_cov_11.3852_ID_9","EC_custom_Feb_2020_usp_AB056439 EC_custom_Feb_2020_fimH_CP015076.1 EC_custom_Feb_2020_yeeT_|VFG1529 ISfinder_Feb_2020_IS200C:NC_004431 vfdb_fimH vfdb_fimG vfdb_fimF vfdb_fimD vfdb_fimC vfdb_fimI vfdb_fimA vfdb_fimE vfdb_fimB"
"231","ESC_HA6342AA_AS","NODE_55_length_7716_cov_12.3764_ID_109","ISfinder_Feb_2020_IS911:X17613"
"232","ESC_HA6342AA_AS","NODE_59_length_6667_cov_11.1598_ID_117","card_tet(B)"
"233","ESC_HA6342AA_AS","NODE_6_length_323079_cov_11.1149_ID_11","EC_custom_Feb_2020_irp2_(gi:117624162)|VFG012550 EC_custom_Feb_2020_fyuA_Z35106.1 card_Escherichia_coli_emrE ecoh_fliC-H7 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"234","ESC_HA6342AA_AS","NODE_60_length_6387_cov_11.5079_ID_119","ISfinder_Feb_2020_IS200C:NC_004431"
"235","ESC_HA6342AA_AS","NODE_61_length_5885_cov_11.1118_ID_121","ISfinder_Feb_2020_IS150:X07037"
"236","ESC_HA6342AA_AS","NODE_67_length_4875_cov_11.5102_ID_133","EC_custom_Feb_2020_yeeT_|VFG1529"
"237","ESC_HA6342AA_AS","NODE_7_length_203930_cov_11.364_ID_13","EC_custom_Feb_2020_gimB-marker_CP002167.1 card_gadX card_gadW card_mdtF card_mdtE card_CRP vfdb_chuV vfdb_chuU vfdb_chuY vfdb_chuX vfdb_chuW vfdb_chuT vfdb_chuA vfdb_chuS"
"238","ESC_HA6342AA_AS","NODE_70_length_4564_cov_12.4181_ID_139","card_APH(6)-Id card_APH(3'')-Ib card_sul2"
"239","ESC_HA6342AA_AS","NODE_8_length_174816_cov_11.3889_ID_15","card_eptA card_mdtN card_mdtO card_mdtP"
"240","ESC_HA6342AA_AS","NODE_88_length_2140_cov_10.8674_ID_175","vfdb_papX"
"241","ESC_HA6342AA_AS","NODE_9_length_166105_cov_11.3341_ID_17","card_Escherichia_coli_acrA card_acrB card_Escherichia_coli_ampH"
"242","ESC_HA6342AA_AS","NODE_95_length_1589_cov_21.912_ID_189","plasmidfinder_Col(MG828)_1"
"243","ESC_HA6342AA_AS","NODE_96_length_1575_cov_23.9388_ID_191","plasmidfinder_Col(MG828)_1"
"244","ESC_HA6411AA_AS","NODE_1_length_500014_cov_13.1833_ID_1","ISfinder_Feb_2020_MITEEc1:U00096 card_msbA card_Escherichia_coli_mdfA card_kdpE vfdb_ompA vfdb_entA vfdb_entB vfdb_entE vfdb_entC vfdb_fepB vfdb_entS vfdb_fepD vfdb_fepG vfdb_fepC vfdb_entF vfdb_fes vfdb_fepA vfdb_entD"
"245","ESC_HA6411AA_AS","NODE_10_length_175966_cov_13.9422_ID_19","EC_custom_Feb_2020_yeeT_|VFG1529 card_mdtP card_mdtO card_mdtN card_eptA"
"246","ESC_HA6411AA_AS","NODE_11_length_166959_cov_13.6474_ID_21","card_acrD card_evgS card_evgA card_emrK card_emrY"
"247","ESC_HA6411AA_AS","NODE_12_length_163740_cov_13.8836_ID_23","card_emrR card_emrA card_emrB"
"248","ESC_HA6411AA_AS","NODE_13_length_144704_cov_13.9713_ID_25","card_Escherichia_coli_ampC"
"249","ESC_HA6411AA_AS","NODE_14_length_138729_cov_13.6502_ID_27","ISfinder_Feb_2020_IS1397:X92970 ISfinder_Feb_2020_IS621:NC_009800"
"250","ESC_HA6411AA_AS","NODE_15_length_129446_cov_13.8802_ID_29","card_cpxA"
"251","ESC_HA6411AA_AS","NODE_16_length_125805_cov_13.156_ID_31","card_mdtH card_mdtG"
"252","ESC_HA6411AA_AS","NODE_17_length_113406_cov_14.0202_ID_33","vfdb_aslA"
"253","ESC_HA6411AA_AS","NODE_19_length_84880_cov_12.6509_ID_37","card_H-NS"
"254","ESC_HA6411AA_AS","NODE_2_length_490983_cov_12.4146_ID_3","EC_custom_Feb_2020_irp2_(gi:117624162)|VFG012550 EC_custom_Feb_2020_fyuA_Z35106.1 ISfinder_Feb_2020_ISEc38:AJ303141 card_marA card_Escherichia_coli_emrE ecoh_fliC-H7 vfdb_ybtS vfdb_ybtX vfdb_ybtQ vfdb_ybtP vfdb_ybtA vfdb_irp2 vfdb_irp1 vfdb_ybtU vfdb_ybtT vfdb_ybtE vfdb_fyuA"
"255","ESC_HA6411AA_AS","NODE_20_length_83559_cov_15.2786_ID_39","EC_custom_Feb_2020_traT_CP018978.1 EC_custom_Feb_2020_cvi_AY545598.5 EC_custom_Feb_2020_cvaC_X57525.1 EC_custom_Feb_2020_cvaB_AY545598.5 EC_custom_Feb_2020_cvaA_AY545598.5 ISfinder_Feb_2020_ISEc32:NC_011747 vfdb_iroN vfdb_iroE vfdb_iroD vfdb_iroC vfdb_iroB"
"256","ESC_HA6411AA_AS","NODE_24_length_39332_cov_14.6703_ID_47","EC_custom_Feb_2020_tia_CU928161 EC_custom_Feb_2020_papGII_DQ095216.1 EC_custom_Feb_2020_papF_CU928161 EC_custom_Feb_2020_papE_CU928161 EC_custom_Feb_2020_papK_CU928161 EC_custom_Feb_2020_papJ_CU928161 EC_custom_Feb_2020_papD_CU928161 EC_custom_Feb_2020_papC_CU928161 EC_custom_Feb_2020_papH_CU928161 EC_custom_Feb_2020_papA_CU928161 EC_custom_Feb_2020_papB_CU928161 EC_custom_Feb_2020_papI_DQ095216.1 ISfinder_Feb_2020_ISEc48:ADUS01000070 ISfinder_Feb_2020_IS1203:U06468 vfdb_papG vfdb_papF vfdb_papE vfdb_papK vfdb_papJ vfdb_papD vfdb_papC vfdb_papH vfdb_papB vfdb_papI"
"257","ESC_HA6411AA_AS","NODE_26_length_36986_cov_14.152_ID_51","ISfinder_Feb_2020_ISEc45:NC_004431 ISfinder_Feb_2020_ISEc23:[]"
